E1.txt,468351,100.407,4,1,30
E1.txt,528460,100.8,4,2,550
E1.txt,465076,101.166,4,3,4451
E1.txt,360158,101.959,4,4,2626
E1.txt,1.7142e+06,94.4674,4,5,5411
E1.txt,792662,86.7944,4,6,15
E1.txt,Unknown,787823,4,7,it2
E1.txt,1.31136e+06,92.818,4,8,0
E1.txt,1.53277e+06,95.3083,4,9,0
E1.txt,1.0474e+06,96.8535,4,10,0
E1.txt,1.27633e+06,89.4579,4,11,0
E1.txt,1.23521e+06,92.5175,4,12,0
E1.txt,1.70974e+06,94.1273,4,13,0
E1.txt,1.193e+06,92.2895,4,14,0
E1.txt,2.17496e+06,96.1237,4,15,0
E1.txt,1.82447e+06,88.2459,4,16,0
E1.txt,1.72441e+06,90.8616,4,17,0
E1.txt,831603,93.7731,4,18,0
E1.txt,1.8972e+06,95.3044,4,19,0
E1.txt,1.85655e+06,94.416,4,20,0
E1.txt,1.24065e+06,96.3519,4,21,0
E1.txt,1.80274e+06,94.8664,4,22,0
E1.txt,468351,100.841,4,1,20
E1.txt,279127,100.138,4,1,300
