B8.txt,1.47298e+06,3600.11,1-2,2,19438
B8.txt,1.48157e+06,3600.11,1-2,3,19717
B8.txt,1.4572e+06,3600.18,1-2,4,22217
B8.txt,1.46738e+06,3600.21,1-2,5,10569
B8.txt,1.4675e+06,3600.25,1-2,6,15720
B8.txt,1.46936e+06,3600.27,1-2,7,31556
B8.txt,1.46182e+06,3600.34,1-2,8,74501
B8.txt,1.46533e+06,3475.62,1-2,9,60594
B8.txt,1.47658e+06,3287.95,1-2,10,80710
B8.txt,1.48995e+06,3600.2,2-2,2,8123
B8.txt,1.47115e+06,3600.13,2-2,3,12508
B8.txt,1.4877e+06,3600.16,2-2,4,16829
B8.txt,1.49344e+06,3600.3,2-2,5,21496
B8.txt,1.49462e+06,3600.27,2-2,6,31036
B8.txt,1.48075e+06,3600.4,2-2,7,35039
B8.txt,1.48516e+06,3600.34,2-2,8,30223
B8.txt,1.48709e+06,3600.26,2-2,9,77623
B8.txt,1.49326e+06,3600.38,2-2,10,51307
B8.txt,1.48805e+06,3600.13,3-2,2,10643
B8.txt,1.48649e+06,3600.14,3-2,3,12665
B8.txt,1.48265e+06,3600.16,3-2,4,16672
B8.txt,1.4846e+06,3600.25,3-2,5,15072
B8.txt,1.48477e+06,3600.26,3-2,6,19303
B8.txt,1.4799e+06,3600.36,3-2,7,27086
B8.txt,1.49339e+06,3600.3,3-2,8,46713
B8.txt,1.48259e+06,3600.25,3-2,9,50295
B8.txt,1.49346e+06,3600.36,3-2,10,64414
B8.txt,1.4723e+06,3600.11,4-2,2,34714
B8.txt,1.48439e+06,2893.7,4-2,3,33166
B8.txt,1.51634e+06,3000.28,4-2,4,0
B8.txt,1.49331e+06,3120.22,4-2,5,0
B8.txt,1.4724e+06,2721.25,4-2,6,0
B8.txt,1.49276e+06,2858.61,4-2,7,0
B8.txt,1.49658e+06,2957.5,4-2,8,0
B8.txt,1.46899e+06,2701.78,4-2,9,0
B8.txt,1.47795e+06,2800.34,4-2,10,0
B8.txt,1.47344e+06,3600.07,5-2,2,55128
B8.txt,1.47e+06,3600.13,5-2,3,132008
B8.txt,1.46926e+06,3600.14,5-2,4,125316
B8.txt,1.47933e+06,3054.55,5-2,5,182892
B8.txt,1.48178e+06,3241.11,5-2,6,63967
B8.txt,1.48827e+06,2825.82,5-2,7,25817
B8.txt,1.48291e+06,2915.06,5-2,8,584
B8.txt,1.47643e+06,2651.55,5-2,9,14
B8.txt,1.46599e+06,2620.86,5-2,10,0
B8.txt,1.4985e+06,3600.11,6-2,2,10502
B8.txt,1.4965e+06,3600.18,6-2,3,26320
B8.txt,1.49287e+06,3600.2,6-2,4,32973
B8.txt,1.48074e+06,3600.22,6-2,5,90016
B8.txt,1.47869e+06,3600.26,6-2,6,226825
B8.txt,1.4818e+06,3259.56,6-2,7,2165
B8.txt,1.48757e+06,2867.94,6-2,8,398
B8.txt,1.48745e+06,2592.7,6-2,9,0
B8.txt,1.4837e+06,2594.53,6-2,10,0
B8.txt,1.48923e+06,3600.11,7-2,2,12784
B8.txt,1.50195e+06,3600.12,7-2,3,28681
B8.txt,1.48203e+06,3600.18,7-2,4,62511
B8.txt,1.48261e+06,3328.25,7-2,5,48199
B8.txt,1.49225e+06,3143.69,7-2,6,41291
B8.txt,1.48497e+06,2793.53,7-2,7,82504
B8.txt,1.48758e+06,3219.12,7-2,8,167160
B8.txt,1.48556e+06,3031.49,7-2,9,8474
B8.txt,1.48538e+06,2359.45,7-2,10,2424
B8.txt,1.48923e+06,3600.13,8-2,2,11015
B8.txt,1.49038e+06,3600.13,8-2,3,10277
B8.txt,1.47877e+06,3600.29,8-2,4,37587
B8.txt,1.47936e+06,3600.18,8-2,5,57996
B8.txt,1.49103e+06,3164.01,8-2,6,47543
B8.txt,1.4832e+06,3069.42,8-2,7,61572
B8.txt,1.48246e+06,3307.82,8-2,8,6228
B8.txt,1.4849e+06,2617.53,8-2,9,4634
B8.txt,1.47744e+06,2619.75,8-2,10,3220
B8.txt,1.51051e+06,3600.1,9-2,2,60325
B8.txt,1.52198e+06,3600.08,9-2,3,111714
B8.txt,1.52656e+06,3001.23,9-2,4,1118
B8.txt,1.53168e+06,2586.28,9-2,5,361
B8.txt,1.54398e+06,2663.46,9-2,6,327
B8.txt,1.54563e+06,2457.44,9-2,7,89
B8.txt,1.57329e+06,2254.41,9-2,8,46
B8.txt,1.5552e+06,2353.86,9-2,9,86
B8.txt,1.57046e+06,2511.79,9-2,10,137
B8.txt,1.48668e+06,3600.12,10-2,2,22210
B8.txt,1.47384e+06,3600.13,10-2,3,52136
B8.txt,1.46167e+06,3600.16,10-2,4,76729
B8.txt,1.4782e+06,3031.7,10-2,5,60516
B8.txt,1.49355e+06,3185.53,10-2,6,67470
B8.txt,1.49002e+06,2752.64,10-2,7,59765
B8.txt,1.49464e+06,2904.28,10-2,8,168104
B8.txt,1.48097e+06,2540.82,10-2,9,13785
B8.txt,1.4863e+06,2391.08,10-2,10,1303
B8.txt,1.5007e+06,3600.1,111-2,2,63287
B8.txt,1.48773e+06,2811.03,111-2,3,4086
B8.txt,1.49341e+06,3000.33,111-2,4,14
B8.txt,1.48224e+06,3120.22,111-2,5,24
B8.txt,1.51085e+06,2721.78,111-2,6,0
B8.txt,1.50671e+06,2858.1,111-2,7,0
B8.txt,1.49783e+06,2803.88,111-2,8,0
B8.txt,1.49525e+06,2705.4,111-2,9,0
B8.txt,1.49762e+06,2800.91,111-2,10,0
