pequena.txt,19931.2,3.14,4,2,7965
pequena.txt,19931.2,21.141,4,3,0
pequena.txt,19931.2,1.812,4,4,0
pequena.txt,19931.2,18.609,4,5,0
pequena.txt,19931.2,1.703,4,6,0
pequena.txt,19994.7,3.61,4,7,0
pequena.txt,19931.2,1.703,4,8,0
pequena.txt,19931.2,2.969,4,9,0
pequena.txt,19931.2,3.0142,4,2,5172
pequena.txt,19931.2,19.6296,4,3,0
pequena.txt,19931.2,6.13876,4,4,0
pequena.txt,19931.2,51.0848,4,5,0
pequena.txt,19876.8,5.30056,4,6,0
pequena.txt,18948.7,8.92324,4,7,0
pequena.txt,18370.6,34.4153,4,8,0
pequena.txt,17666,36.6541,4,9,0
pequena.txt,19931.2,3.547,4,2,7965
pequena.txt,19931.2,21.516,4,3,0
pequena.txt,19931.2,1.843,4,4,0
pequena.txt,19931.2,18.672,4,5,0
pequena.txt,19931.2,1.704,4,6,0
pequena.txt,19994.7,3.625,4,7,0
pequena.txt,19931.2,1.718,4,8,0
pequena.txt,19931.2,2.938,4,9,0
pequena.txt,19931.2,1.797,4,10,0
pequena.txt,19931.2,3.05532,4,2,5172
pequena.txt,19931.2,19.5476,4,3,0
pequena.txt,19931.2,6.13703,4,4,0
pequena.txt,19931.2,50.3716,4,5,0
pequena.txt,19876.8,5.30115,4,6,0
pequena.txt,18948.7,8.84014,4,7,0
pequena.txt,18370.6,33.6879,4,8,0
pequena.txt,17666,32.2194,4,9,0
pequena.txt,17556.5,49.8145,4,10,0
pequena.txt,19931.2,106.141,4,1,139899
pequena.txt,19931.2,3.03119,4,2,4981
pequena.txt,19931.2,19.602,4,3,0
pequena.txt,19931.2,1.71457,4,4,0
pequena.txt,19931.2,12.6151,4,5,0
pequena.txt,19931.2,1.9609,4,6,0
pequena.txt,19994.7,3.32393,4,7,0
pequena.txt,19931.2,2.12754,4,8,0
pequena.txt,19931.2,2.49206,4,9,0
pequena.txt,19931.2,2.06795,4,10,0
pequena.txt,19931.2,2.81216,4,2,6853
pequena.txt,19931.2,17.663,4,3,0
pequena.txt,19931.2,1.67641,4,4,0
pequena.txt,19931.2,11.6594,4,5,0
pequena.txt,19931.2,1.62512,4,6,0
pequena.txt,20013.8,3.46164,4,24,0
pequena.txt,20013.8,1.38162,4,24,0
pequena.txt,20013.8,1.18894,4,24,0
pequena.txt,20013.8,1.07304,4,24,0
